Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","105","Israel","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2697","Fc","Calculated data"
"FBS","New Food Balances","106","Italy","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2637","Fc","Calculated data"
"FBS","New Food Balances","109","Jamaica","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2235","Fc","Calculated data"
"FBS","New Food Balances","110","Japan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2149","Fc","Calculated data"
"FBS","New Food Balances","112","Jordan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2384","Fc","Calculated data"
"FBS","New Food Balances","108","Kazakhstan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2294","Fc","Calculated data"
"FBS","New Food Balances","114","Kenya","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1873","Fc","Calculated data"
"FBS","New Food Balances","83","Kiribati","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2693","Fc","Calculated data"
"FBS","New Food Balances","118","Kuwait","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2814","Fc","Calculated data"
"FBS","New Food Balances","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2184","Fc","Calculated data"
"FBS","New Food Balances","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2756","Fc","Calculated data"
"FBS","New Food Balances","119","Latvia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2192","Fc","Calculated data"
"FBS","New Food Balances","121","Lebanon","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2569","Fc","Calculated data"
"FBS","New Food Balances","122","Lesotho","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2113","Fc","Calculated data"
"FBS","New Food Balances","123","Liberia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2012","Fc","Calculated data"
"FBS","New Food Balances","126","Lithuania","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2363","Fc","Calculated data"
"FBS","New Food Balances","256","Luxembourg","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2174","Fc","Calculated data"
"FBS","New Food Balances","129","Madagascar","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1769","Fc","Calculated data"
"FBS","New Food Balances","130","Malawi","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2435","Fc","Calculated data"
"FBS","New Food Balances","131","Malaysia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2398","Fc","Calculated data"
"FBS","New Food Balances","132","Maldives","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1707","Fc","Calculated data"
"FBS","New Food Balances","133","Mali","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2590","Fc","Calculated data"
"FBS","New Food Balances","134","Malta","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2477","Fc","Calculated data"
"FBS","New Food Balances","136","Mauritania","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2423","Fc","Calculated data"
"FBS","New Food Balances","137","Mauritius","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2668","Fc","Calculated data"
"FBS","New Food Balances","138","Mexico","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2590","Fc","Calculated data"
"FBS","New Food Balances","141","Mongolia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1405","Fc","Calculated data"
"FBS","New Food Balances","273","Montenegro","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2254","Fc","Calculated data"
"FBS","New Food Balances","143","Morocco","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","3051","Fc","Calculated data"
"FBS","New Food Balances","144","Mozambique","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2171","Fc","Calculated data"
"FBS","New Food Balances","28","Myanmar","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2113","Fc","Calculated data"
"FBS","New Food Balances","147","Namibia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2114","Fc","Calculated data"
"FBS","New Food Balances","149","Nepal","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2650","Fc","Calculated data"
"FBS","New Food Balances","150","Netherlands","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2175","Fc","Calculated data"
"FBS","New Food Balances","153","New Caledonia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2017","Fc","Calculated data"
"FBS","New Food Balances","156","New Zealand","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2202","Fc","Calculated data"
"FBS","New Food Balances","157","Nicaragua","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2296","Fc","Calculated data"
"FBS","New Food Balances","158","Niger","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2403","Fc","Calculated data"
"FBS","New Food Balances","159","Nigeria","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2384","Fc","Calculated data"
"FBS","New Food Balances","154","North Macedonia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2434","Fc","Calculated data"
"FBS","New Food Balances","162","Norway","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2330","Fc","Calculated data"
"FBS","New Food Balances","221","Oman","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2342","Fc","Calculated data"
"FBS","New Food Balances","165","Pakistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1792","Fc","Calculated data"
"FBS","New Food Balances","166","Panama","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2232","Fc","Calculated data"
"FBS","New Food Balances","169","Paraguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2226","Fc","Calculated data"
"FBS","New Food Balances","170","Peru","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2448","Fc","Calculated data"
"FBS","New Food Balances","171","Philippines","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2261","Fc","Calculated data"
"FBS","New Food Balances","173","Poland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2496","Fc","Calculated data"
"FBS","New Food Balances","174","Portugal","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2415","Fc","Calculated data"
"FBS","New Food Balances","117","Republic of Korea","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2740","Fc","Calculated data"
"FBS","New Food Balances","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1805","Fc","Calculated data"
"FBS","New Food Balances","183","Romania","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2597","Fc","Calculated data"
"FBS","New Food Balances","185","Russian Federation","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2503","Fc","Calculated data"
"FBS","New Food Balances","184","Rwanda","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2110","Fc","Calculated data"
"FBS","New Food Balances","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1797","Fc","Calculated data"
"FBS","New Food Balances","189","Saint Lucia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1881","Fc","Calculated data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2355","Fc","Calculated data"
"FBS","New Food Balances","244","Samoa","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2174","Fc","Calculated data"
"FBS","New Food Balances","193","Sao Tome and Principe","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2241","Fc","Calculated data"
"FBS","New Food Balances","194","Saudi Arabia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2710","Fc","Calculated data"
"FBS","New Food Balances","195","Senegal","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2468","Fc","Calculated data"
"FBS","New Food Balances","272","Serbia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2067","Fc","Calculated data"
"FBS","New Food Balances","197","Sierra Leone","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2321","Fc","Calculated data"
"FBS","New Food Balances","199","Slovakia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1853","Fc","Calculated data"
"FBS","New Food Balances","198","Slovenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2326","Fc","Calculated data"
"FBS","New Food Balances","25","Solomon Islands","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2210","Fc","Calculated data"
"FBS","New Food Balances","202","South Africa","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2538","Fc","Calculated data"
"FBS","New Food Balances","203","Spain","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2408","Fc","Calculated data"
"FBS","New Food Balances","38","Sri Lanka","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2416","Fc","Calculated data"
"FBS","New Food Balances","276","Sudan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2045","Fc","Calculated data"
"FBS","New Food Balances","207","Suriname","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2359","Fc","Calculated data"
"FBS","New Food Balances","210","Sweden","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2157","Fc","Calculated data"
"FBS","New Food Balances","211","Switzerland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2353","Fc","Calculated data"
"FBS","New Food Balances","208","Tajikistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1886","Fc","Calculated data"
"FBS","New Food Balances","216","Thailand","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2465","Fc","Calculated data"
"FBS","New Food Balances","176","Timor-Leste","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1924","Fc","Calculated data"
"FBS","New Food Balances","217","Togo","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2330","Fc","Calculated data"
"FBS","New Food Balances","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2435","Fc","Calculated data"
"FBS","New Food Balances","222","Tunisia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","3066","Fc","Calculated data"
"FBS","New Food Balances","223","Turkey","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","3002","Fc","Calculated data"
"FBS","New Food Balances","213","Turkmenistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2117","Fc","Calculated data"
"FBS","New Food Balances","226","Uganda","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1980","Fc","Calculated data"
"FBS","New Food Balances","230","Ukraine","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2435","Fc","Calculated data"
"FBS","New Food Balances","225","United Arab Emirates","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2770","Fc","Calculated data"
"FBS","New Food Balances","229","United Kingdom","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2453","Fc","Calculated data"
"FBS","New Food Balances","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2265","Fc","Calculated data"
"FBS","New Food Balances","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2740","Fc","Calculated data"
"FBS","New Food Balances","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2384","Fc","Calculated data"
"FBS","New Food Balances","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2370","Fc","Calculated data"
"FBS","New Food Balances","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2232","Fc","Calculated data"
"FBS","New Food Balances","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1922","Fc","Calculated data"
"FBS","New Food Balances","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2293","Fc","Calculated data"
"FBS","New Food Balances","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1920","Fc","Calculated data"
"FBS","New Food Balances","251","Zambia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","1880","Fc","Calculated data"
"FBS","New Food Balances","181","Zimbabwe","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2017","2017","kcal/capita/day","2002","Fc","Calculated data"
